time,soil1,soil2,soil3,temp,humi,PH,sun,section1,section2,section3
2017-08-18-03,313,417,378,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-18-04,314,417,378,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-18-05,314,416,378,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-18-06,314,416,377,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-18-07,315,416,378,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-18-08,313,417,378,20,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-18-09,314,417,379,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-18-10,314,417,379,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-18-11,315,417,379,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-18-12,314,417,377,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-18-13,314,416,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-18-14,314,417,379,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-18-15,312,414,377,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-18-16,314,415,377,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-18-17,313,415,373,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-18-18,313,416,378,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-18-19,314,417,378,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-18-20,314,417,379,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-18-21,314,417,379,19,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-18-22,314,417,379,19,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-18-23,314,417,378,19,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-18-24,314,417,380,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-19-01,314,417,380,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-19-02,314,417,379,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-19-03,314,416,379,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-19-04,314,417,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-19-05,313,416,377,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-19-06,314,417,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-19-07,313,416,377,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-19-08,314,417,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-19-09,314,417,378,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-19-10,314,415,377,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-19-11,312,414,376,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-19-12,313,416,377,20,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-19-13,314,417,378,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-19-14,314,417,378,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-19-15,314,417,379,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-19-16,315,413,379,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-19-17,314,417,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-19-18,314,416,377,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-19-19,315,417,377,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-19-20,314,417,377,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-19-21,313,416,376,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-19-22,315,417,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-19-23,314,416,378,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-19-24,314,416,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-20-01,312,414,374,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-20-02,314,415,374,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-20-03,313,414,374,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-20-04,312,414,373,20,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-20-05,313,414,377,20,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-20-06,314,416,379,20,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-20-07,314,415,378,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-20-08,315,416,378,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-20-09,315,416,379,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-20-10,315,416,378,20,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-20-11,314,416,379,20,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-20-12,315,415,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-20-13,314,415,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-20-14,315,416,379,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-20-15,315,416,379,20,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-20-16,314,416,379,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-20-17,314,413,376,20,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-20-18,315,414,376,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-20-19,313,414,377,20,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-20-20,314,414,377,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-20-21,313,415,378,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-20-22,315,416,379,19,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-20-23,314,416,379,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-20-24,314,416,379,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-21-01,314,416,378,20,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-21-02,315,416,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-21-03,315,415,377,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-21-04,313,414,377,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-21-05,313,414,376,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-21-06,313,414,377,19,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-21-07,314,416,377,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-21-08,315,416,378,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-21-09,314,415,377,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-21-10,314,416,377,19,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-21-11,315,415,377,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-21-12,314,416,377,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-21-13,314,416,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-21-14,314,415,377,20,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-21-15,314,416,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-21-16,315,416,377,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-21-17,313,415,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-21-18,314,415,378,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-21-19,313,414,377,20,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-21-20,312,413,375,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-21-21,314,415,377,21,20,9.79,1,Rosemary,Lavender,Peppers
2017-08-21-22,314,416,378,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-21-23,315,416,378,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-21-24,314,415,377,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-22-01,314,416,378,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-22-02,315,416,378,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-22-03,315,416,378,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-22-04,315,415,377,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-22-05,312,413,376,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-22-06,313,413,376,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-22-07,313,414,376,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-22-08,313,414,377,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-22-09,314,415,378,20,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-22-10,314,416,378,19,19,9.8,1,Rosemary,Lavender,Peppers
2017-08-22-11,315,416,378,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-22-12,315,416,378,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-22-13,314,415,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-22-14,314,415,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-22-15,314,415,379,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-22-16,315,415,378,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-22-17,315,415,379,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-22-18,314,414,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-22-19,315,415,379,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-22-20,313,412,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-22-21,313,411,377,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-22-22,313,411,377,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-22-23,315,413,379,19,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-22-24,315,413,379,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-23-01,315,412,379,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-23-02,316,414,379,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-23-03,315,413,379,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-23-04,315,413,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-23-05,315,413,379,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-23-06,316,413,380,20,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-23-07,316,413,380,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-23-08,316,412,379,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-23-09,315,411,378,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-23-10,314,411,378,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-23-11,314,411,379,21,20,9.78,1,Rosemary,Lavender,Peppers
2017-08-23-12,315,413,379,19,19,9.8,1,Rosemary,Lavender,Peppers
2017-08-23-13,314,412,379,21,20,9.78,1,Rosemary,Lavender,Peppers
2017-08-23-14,316,413,380,19,19,9.8,1,Rosemary,Lavender,Peppers
2017-08-23-15,316,413,380,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-23-16,316,413,379,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-23-17,316,413,379,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-23-18,316,412,379,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-23-19,316,413,381,20,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-23-20,314,411,379,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-23-21,315,410,377,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-23-22,315,411,378,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-23-23,314,411,379,21,20,9.78,1,Rosemary,Lavender,Peppers
2017-08-23-24,315,412,380,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-24-01,316,413,379,19,19,9.8,1,Rosemary,Lavender,Peppers
2017-08-24-02,316,412,380,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-24-03,315,412,380,20,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-24-04,316,412,380,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-24-05,316,411,379,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-24-06,316,413,381,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-24-07,315,412,380,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-24-08,314,410,379,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-24-09,314,409,378,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-24-10,315,409,378,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-24-11,315,411,380,20,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-24-12,314,410,379,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-24-13,316,412,381,19,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-24-14,316,413,381,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-24-15,316,413,381,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-24-16,315,412,381,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-24-17,315,412,380,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-24-18,316,413,381,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-24-19,316,410,378,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-24-20,315,411,380,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-24-21,315,409,379,21,20,9.78,1,Rosemary,Lavender,Peppers
2017-08-24-22,315,410,379,20,19,9.8,1,Rosemary,Lavender,Peppers
2017-08-24-23,314,409,378,20,19,9.8,1,Rosemary,Lavender,Peppers
2017-08-24-24,315,410,378,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-25-01,314,411,380,21,20,9.79,1,Rosemary,Lavender,Peppers
2017-08-25-02,316,412,382,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-25-03,317,412,381,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-25-04,316,413,382,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-25-05,316,412,382,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-25-06,316,412,382,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-25-07,317,412,380,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-25-08,316,411,380,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-25-09,317,412,381,20,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-25-10,316,411,381,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-25-11,316,411,381,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-25-12,316,412,382,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-25-13,316,411,381,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-25-14,316,411,381,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-25-15,316,412,382,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-25-16,317,412,382,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-25-17,317,411,381,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-25-18,316,412,381,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-25-19,315,409,381,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-25-20,315,410,380,21,20,9.78,1,Rosemary,Lavender,Peppers
2017-08-25-21,316,411,382,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-25-22,316,412,382,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-25-23,315,409,381,19,19,9.8,1,Rosemary,Lavender,Peppers
2017-08-25-24,316,412,382,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-26-01,315,411,381,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-26-02,315,411,381,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-26-03,317,412,382,19,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-26-04,317,412,382,19,19,9.8,1,Rosemary,Lavender,Peppers
2017-08-26-05,317,412,380,19,19,9.8,1,Rosemary,Lavender,Peppers
2017-08-26-06,317,412,383,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-26-07,317,412,382,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-26-08,316,411,382,20,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-26-09,317,411,382,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-26-10,317,412,383,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-26-11,316,411,382,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-26-12,317,412,382,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-26-13,317,411,382,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-26-14,318,411,382,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-26-15,316,410,381,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-26-16,316,410,381,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-26-17,316,408,380,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-26-18,317,411,382,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-26-19,318,411,382,19,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-26-20,317,411,383,20,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-26-21,318,411,380,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-26-22,317,412,383,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-26-23,317,411,382,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-26-24,317,410,382,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-27-01,315,409,381,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-27-02,316,409,381,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-27-03,317,409,380,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-27-04,316,411,383,21,20,9.79,1,Rosemary,Lavender,Peppers
2017-08-27-05,318,412,383,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-27-06,317,411,383,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-27-07,318,410,382,20,19,9.83,1,Rosemary,Lavender,Peppers
2017-08-27-08,317,411,383,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-27-09,318,410,382,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-27-10,318,411,383,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-27-11,317,410,382,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-27-12,316,409,381,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-27-13,317,409,381,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-27-14,315,410,383,21,20,9.78,1,Rosemary,Lavender,Peppers
2017-08-27-15,317,411,383,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-27-16,318,411,383,19,19,9.79,1,Rosemary,Lavender,Peppers
2017-08-27-17,317,411,383,19,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-27-18,318,410,383,19,19,9.82,1,Rosemary,Lavender,Peppers
2017-08-27-19,318,411,384,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-27-20,317,411,384,21,20,9.82,1,Rosemary,Lavender,Peppers
2017-08-27-21,318,410,383,21,20,9.84,1,Rosemary,Lavender,Peppers
2017-08-27-22,317,408,380,21,20,9.81,1,Rosemary,Lavender,Peppers
2017-08-27-23,315,409,381,21,20,9.83,1,Rosemary,Lavender,Peppers
2017-08-27-24,317,408,381,21,20,9.78,1,Rosemary,Lavender,Peppers
2017-08-28-01,316,409,381,19,19,9.81,1,Rosemary,Lavender,Peppers
2017-08-28-02,316,409,382,20,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-28-03,317,409,382,21,20,9.8,1,Rosemary,Lavender,Peppers
2017-08-28-04,318,411,383,19,19,9.78,1,Rosemary,Lavender,Peppers
2017-08-28-05,318,411,384,19,19,9.84,1,Rosemary,Lavender,Peppers
2017-08-28-06,317,410,383,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-08-28-07,318,411,384,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-28-08,317,411,383,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-08-28-09,317,410,383,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-28-10,318,410,383,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-08-28-11,316,408,382,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-28-12,316,409,381,21,20,9.78,0,Rosemary,Lavender,Peppers
2017-08-28-13,317,411,383,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-08-28-14,319,411,383,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-08-28-15,318,411,384,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-08-28-16,318,411,384,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-08-28-17,318,410,383,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-08-28-18,319,411,384,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-08-28-19,318,411,384,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-08-28-20,319,411,384,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-28-21,318,410,383,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-08-28-22,318,411,384,20,19,9.83,0,Rosemary,Lavender,Peppers
2017-08-28-23,319,410,383,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-28-24,318,409,382,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-29-01,317,408,381,21,20,9.79,0,Rosemary,Lavender,Peppers
2017-08-29-02,317,409,383,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-08-29-03,318,411,384,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-08-29-04,319,410,383,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-08-29-05,319,411,383,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-08-29-06,319,411,384,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-29-07,318,410,384,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-08-29-08,316,408,381,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-29-09,317,408,382,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-08-29-10,318,408,381,20,19,9.79,0,Rosemary,Lavender,Peppers
2017-08-29-11,317,410,383,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-08-29-12,319,411,384,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-08-29-13,319,410,383,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-08-29-14,318,410,384,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-08-29-15,319,410,383,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-08-29-16,317,408,382,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-29-17,318,409,383,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-08-29-18,318,409,382,21,20,9.78,0,Rosemary,Lavender,Peppers
2017-08-29-19,319,410,383,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-08-29-20,319,411,384,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-08-29-21,319,411,385,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-29-22,319,411,385,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-08-29-23,319,411,384,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-29-24,318,409,384,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-08-30-01,319,410,383,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-08-30-02,317,408,382,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-08-30-03,318,409,382,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-30-04,317,408,381,21,20,9.78,0,Rosemary,Lavender,Peppers
2017-08-30-05,319,410,383,19,19,9.81,0,Rosemary,Lavender,Peppers
2017-08-30-06,319,410,384,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-08-30-07,319,410,383,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-30-08,320,411,383,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-30-09,319,411,384,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-30-10,319,411,384,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-08-30-11,319,411,384,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-08-30-12,319,409,383,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-08-30-13,319,409,382,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-30-14,318,407,381,21,20,9.78,0,Rosemary,Lavender,Peppers
2017-08-30-15,318,408,382,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-30-16,318,410,383,21,20,9.78,0,Rosemary,Lavender,Peppers
2017-08-30-17,319,410,384,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-08-30-18,320,410,383,19,19,9.83,0,Rosemary,Lavender,Peppers
2017-08-30-19,319,410,381,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-08-30-20,320,411,384,20,19,9.83,0,Rosemary,Lavender,Peppers
2017-08-30-21,320,410,383,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-08-30-22,320,411,384,21,20,9.83,0,Rosemary,Lavender,Peppers
2017-08-30-23,319,410,383,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-30-24,319,409,382,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-31-01,318,407,381,21,20,9.78,0,Rosemary,Lavender,Peppers
2017-08-31-02,319,408,382,20,19,9.8,0,Rosemary,Lavender,Peppers
2017-08-31-03,320,411,384,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-08-31-04,320,411,384,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-08-31-05,320,411,384,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-08-31-06,320,410,383,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-31-07,320,410,383,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-08-31-08,320,410,384,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-08-31-09,320,408,383,20,19,9.81,0,Rosemary,Lavender,Peppers
2017-08-31-10,320,409,383,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-31-11,320,409,384,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-08-31-12,319,407,381,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-31-13,319,407,381,21,20,9.79,0,Rosemary,Lavender,Peppers
2017-08-31-14,320,409,384,21,20,9.81,0,Rosemary,Lavender,Peppers
2017-08-31-15,319,409,384,19,19,9.78,0,Rosemary,Lavender,Peppers
2017-08-31-16,320,410,384,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-08-31-17,320,410,384,19,19,9.82,0,Rosemary,Lavender,Peppers
2017-08-31-18,320,409,383,20,19,9.84,0,Rosemary,Lavender,Peppers
2017-08-31-19,320,410,384,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-31-20,320,409,384,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-31-21,319,409,383,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-31-22,320,409,383,21,20,9.84,0,Rosemary,Lavender,Peppers
2017-08-31-23,319,408,382,21,20,9.82,0,Rosemary,Lavender,Peppers
2017-08-31-24,318,407,383,21,20,9.8,0,Rosemary,Lavender,Peppers
2017-09-01-01,321,410,383,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-09-01-02,320,409,384,19,19,9.8,0,Rosemary,Lavender,Peppers
2017-09-01-03,320,410,384,19,19,9.79,0,Rosemary,Lavender,Peppers
2017-09-01-04,320,409,383,19,19,9.84,0,Rosemary,Lavender,Peppers
2017-09-01-05,320,408,383,20,19,9.82,0,Rosemary,Lavender,Peppers
2017-09-01-06,320,409,384,21,20,9.84,0,Rosemary,Lavender,Peppers
